6.324100209614271506e+01,3.043938097799053999e+00,9.310051298438576595e+00,3.407919585994949152e+00,4.521687408554958765e+00,8.075334362207171601e-01,4.583946962619583232e+00,3.973929851714850248e+00,3.229918615291206940e+00,1.579515624902781079e+00,3.613105842241689736e+00,6.053880456413421207e+00,7.476736431079880063e+00
7.473148859614705941e+01,2.568107137714119137e+00,9.280390400500515113e+00,-1.521141704756408419e+00,2.860368129470926002e-01,-3.055588670447191291e+00,1.814589241436067146e+00,9.873807266160157248e-01,2.652129981135247228e-01,-1.438192566395127159e+00,-2.518272577175743598e-01,2.825134395571703427e-01,3.816961358625893030e+00
4.319124785257249499e+01,7.058823372411892727e+00,1.054069993160684859e+01,6.197250504335595878e+00,6.661194367455703258e+00,3.965379101505619452e+00,6.221486686407125433e+00,6.039699301280355037e+00,4.986587887863367818e+00,4.308549002027831420e+00,5.804171712566127184e+00,7.926011488654689074e+00,9.020828604279033769e+00
7.637543699593643964e+01,2.527268676184822205e+00,9.409030700505859102e+00,-2.095875404668070985e+00,2.185550579380728831e+00,-3.046772409834094919e+00,-1.539886383956116543e-03,1.428810526368653744e-01,-1.339072245670283878e-01,-2.904411190052402336e+00,-1.269265991141368677e-01,2.729996348335818279e+00,4.565557433176230084e+00
5.524612887849811926e+01,4.236617869334121878e+00,9.385700992230601614e+00,4.355843339115396340e+00,5.640493454745186597e+00,2.527223701494109243e+00,5.417525476602817136e+00,4.979237872633341055e+00,4.270006491904019263e+00,3.073298475568679411e+00,4.791002024900586242e+00,7.131848359092967549e+00,8.705465306135762305e+00
7.204348749849249600e+01,1.186740968207183888e+00,9.908332717231646214e+00,-1.108021154179737344e+00,1.409659057756987854e+00,-9.732273247439291453e-01,2.182757698120160850e+00,-8.939273930006362834e-01,-1.036368124876204000e+00,1.257982591844892140e+00,6.472920650900615414e+00,6.398835342085565259e+00,4.659952855727849119e+00
4.183410999785706252e+01,7.516875949472838769e+00,1.206472136723663624e+01,6.600439357516009409e+00,6.465707580120140463e+00,5.887450205983981277e+00,7.518443917192867865e+00,5.920152531221060777e+00,5.266659903024064171e+00,6.435480189537861051e+00,9.732335030467222481e+00,9.945087989246520266e+00,8.027442540450786979e+00
2.878389988101627850e+01,8.548601948376624904e+00,1.080942089402588202e+01,7.060126247336445893e+00,7.196317719567847604e+00,6.351716482398249042e+00,6.755655283203606309e+00,5.696215365440489897e+00,5.134807684287000740e+00,5.946156121579126541e+00,8.716470846819738938e+00,8.928632708435307208e+00,7.911162205768175859e+00
6.069429331487211954e+01,3.286257304870479068e+00,1.148941050314402190e+01,4.478833905596752096e+00,5.474677061494181984e+00,3.932105380290090935e+00,6.629147145485941195e+00,4.094095553958307931e+00,2.115810368126259000e+00,3.587408830841529728e+00,8.890048799742533703e+00,9.068607430536625102e+00,6.601299638606814568e+00
5.481864334878674327e+01,8.251336434183738078e+00,1.406194737995333810e+01,8.885857368160666070e+00,1.021686385542308528e+01,5.841850344638978676e+00,4.899967952329229881e+00,2.575203922453405347e+00,3.063439097914358644e+00,4.180793643626080858e+00,6.085404261641772727e+00,5.868482914028918529e+00,4.737462371726832266e+00
3.884480280449521672e+01,8.545441587305017350e+00,1.266962642263561456e+01,8.786504359741059034e+00,9.684054612143812690e+00,6.500233807641621731e+00,6.102614641943299389e+00,4.579007565203081498e+00,4.949422641919543508e+00,5.266084689761718174e+00,6.434028950164497829e+00,6.111237722514753834e+00,4.902573840874321576e+00
5.548253669305126579e+01,8.077561759212889214e+00,1.425006071693926479e+01,8.284620233652930210e+00,1.055895365096000660e+01,6.114865652331695323e+00,5.168414219573902457e+00,2.398727953963633031e+00,2.950583795830635570e+00,4.000126194648982114e+00,6.108673334320784853e+00,5.008155655947320817e+00,3.955725939832761107e+00
7.061567103260681222e+01,-2.080663697055724182e+00,9.722320216452285280e+00,6.982086839525621924e-01,5.992666156782286535e+00,4.444529789485972771e+00,5.592994420412077616e+00,2.083032600534314494e+00,7.821938092154222533e-01,8.637974193765289924e-03,3.245785041465711451e+00,2.156462510484784545e+00,1.079763255691292390e+00
4.364987880071374349e+01,2.054494499937570051e+00,1.113365888187549402e+01,5.567354524193640408e+00,9.482301741872596779e+00,8.112021699953443132e+00,9.020660985109424601e+00,7.391654438635803182e+00,4.678013782879093085e+00,4.289420074707982700e+00,6.433869699936646036e+00,5.327987596945522597e+00,4.484857313997969719e+00
4.822078517233721584e+01,5.730111265170929613e-01,1.120049705124680450e+01,4.586819215204188005e+00,8.315358326817293033e+00,7.091712693516066146e+00,8.238348443856207126e+00,6.780423868717195823e+00,3.862113584342142136e+00,3.696843858361920532e+00,5.594398604529500219e+00,4.219008201138086278e+00,3.426266777036875322e+00
4.690923767461159599e+01,5.310562000764451618e+00,1.113510887074875377e+01,2.863002765015214113e+00,6.232096846589030292e+00,7.122905494693603679e+00,8.538890106623282961e+00,5.181189476797546156e+00,3.487198714057410331e+00,4.422141842746321494e+00,5.723237861667842097e+00,3.525761122812028692e+00,3.889691999478695372e+00
3.288871706201183542e+01,-5.607183849951864474e+00,5.186718037510295254e+00,2.708526024156508338e+00,1.041754446897119202e+01,1.088263220739257164e+01,1.128748398878048675e+01,1.064628036343750495e+01,8.373954798982016001e+00,5.501624634626463006e+00,7.166055730847445737e+00,8.084507152207807579e+00,7.502211279351667095e+00
1.826483243145189306e+01,8.569740848775937447e-01,5.998232218056900322e+00,4.880462907843276632e+00,9.321631801491475855e+00,1.012136818001879845e+01,1.017892003863130590e+01,9.616049313492865735e+00,8.176887910968682505e+00,5.751627684801616347e+00,5.958350831264055181e+00,7.259479902597552936e+00,7.279846753097610090e+00
4.896657415197039143e+01,-1.336025864949245978e+01,3.218156093463542700e+00,-1.837733867703118973e+00,7.831350910194187165e+00,8.929348033773484516e+00,9.622330811849630905e+00,8.806942153219582181e+00,7.220404806838427447e+00,3.408865500716982577e+00,5.597956453355476647e+00,7.255291457344859474e+00,5.844419112718366449e+00
